Profit,Transaction ID,Product ID,Date,Brand,Product Line,Product Class,Size,Customer ID,Address,Postcode,State,Property Value
110.81,2217,27,06-10-2017,Trek Bicycles,Standard,medium,medium,292,2 Brentwood Place,4151,QLD,8
1215.34,2218,36,15-01-2017,Solex,Standard,low,medium,220,7 Pankratz Point,3011,VIC,8
1010.02,2219,75,07-09-2017,Giant Bicycles,Touring,medium,large,669,48 Warbler Road,4053,QLD,7
1010.02,2220,1,24-06-2017,Giant Bicycles,Touring,medium,large,1460,25 Darwin Terrace,2207,NSW,9
356.5,2221,45,11-09-2017,Solex,Standard,medium,medium,2864,3 Vermont Junction,3757,VIC,6
133.78,2222,28,07-04-2017,Norco Bicycles,Standard,medium,small,2836,7827 Spohn Court,2093,NSW,9
4.8,2223,19,22-01-2017,OHM Cycles,Road,high,large,1067,4044 Tennessee Parkway,2315,NSW,9
43.97,2224,50,12-01-2017,WeareA2B,Standard,medium,small,333,314 Northland Plaza,4213,QLD,5
448.68,2225,35,02-07-2017,Giant Bicycles,Standard,medium,medium,3490,3609 Shelley Road,2126,NSW,10
43.97,2226,50,05-07-2017,WeareA2B,Standard,medium,small,3132,33794 Sommers Crossing,2502,NSW,6
903.11,2227,35,13-10-2017,Trek Bicycles,Standard,low,medium,2170,5 Muir Circle,2030,NSW,12
802.26,2228,25,17-02-2017,OHM Cycles,Standard,high,medium,2952,10 Kensington Avenue,2117,NSW,10
217.51,2229,64,22-03-2017,Giant Bicycles,Standard,high,small,1051,5271 Vernon Court,3207,VIC,10
456.45,2230,99,13-11-2017,OHM Cycles,Standard,medium,medium,1311,0 Moland Parkway,4127,QLD,7
299.27,2231,30,26-02-2017,Solex,Standard,high,medium,2563,65 Waxwing Drive,2121,NSW,11
1230.27,2232,39,15-07-2017,Giant Bicycles,Standard,medium,large,331,042 Bunker Hill Avenue,2088,NSW,8
57.73,2233,0,23-02-2017,Giant Bicycles,Standard,medium,medium,2073,9499 Alpine Drive,3175,VIC,8
1279.4,2234,54,30-11-2017,WeareA2B,Standard,medium,medium,2201,11 Sage Place,4055,QLD,7
179.44,2235,62,09-03-2017,Solex,Standard,medium,medium,2064,4 Sachtjen Drive,4701,QLD,3
872.89,2236,80,06-01-2017,Trek Bicycles,Standard,medium,large,2266,7037 North Park,2484,NSW,6
167.21,2237,67,19-02-2017,Norco Bicycles,Road,medium,medium,479,340 Northview Circle,2340,NSW,4
1383.61,2238,63,14-04-2017,Solex,Standard,medium,medium,3304,0 Sachs Circle,4122,QLD,8
15.08,2239,0,30-04-2017,WeareA2B,Standard,medium,medium,3326,18118 Maple Wood Crossing,2763,NSW,9
830.24,2240,100,23-12-2017,Norco Bicycles,Road,medium,medium,1203,0108 Forster Parkway,4017,QLD,6
1069.55,2241,12,11-02-2017,WeareA2B,Standard,medium,medium,158,2 Continental Plaza,2263,NSW,6
1295.43,2242,55,24-01-2017,Trek Bicycles,Road,medium,large,2935,1 Farwell Center,2199,NSW,9
1702.55,2243,38,08-06-2017,Trek Bicycles,Standard,medium,large,1460,25 Darwin Terrace,2207,NSW,9
471.6,2244,32,22-04-2017,Giant Bicycles,Standard,high,medium,2347,1081 Laurel Park,2049,NSW,12
209.84,2245,41,11-09-2017,Norco Bicycles,Standard,low,medium,686,8234 Riverside Park,2481,NSW,9
189.28,2246,47,31-05-2017,Trek Bicycles,Road,low,small,524,84 Calypso Circle,3690,VIC,5
1612.25,2247,73,04-12-2017,Solex,Standard,medium,medium,227,2 Scott Circle,2506,NSW,9
72.6,2248,0,22-12-2017,Norco Bicycles,Standard,low,medium,296,29886 Crownhardt Crossing,2141,NSW,8
1383.61,2249,63,26-02-2017,Solex,Standard,medium,medium,2029,2 Thierer Place,4053,QLD,8
309.81,2250,34,16-08-2017,Norco Bicycles,Road,high,large,5,17979 Del Mar Point,2448,NSW,4
903.11,2251,35,06-04-2017,Trek Bicycles,Standard,low,medium,877,029 Springview Place,2177,NSW,8
1408.91,2252,79,09-02-2017,Solex,Touring,medium,large,2138,1861 Golf Course Circle,2216,NSW,8
25.09,2253,0,18-12-2017,Solex,Standard,medium,medium,2443,4 Northridge Center,2076,NSW,11
356.5,2254,45,15-02-2017,Solex,Standard,medium,medium,1653,8012 American Parkway,2138,NSW,11
144.26,2255,33,24-10-2017,Giant Bicycles,Standard,medium,small,2640,55 Fordem Street,3147,VIC,10
199.1,2256,42,02-10-2017,OHM Cycles,Road,medium,small,734,9984 Pankratz Road,2145,NSW,10
57.73,2257,31,29-12-2017,Giant Bicycles,Standard,medium,medium,2908,8188 Fuller Hill,3175,VIC,8
144.26,2258,33,31-07-2017,Giant Bicycles,Standard,medium,small,704,70836 Colorado Plaza,2571,NSW,11
25.09,2259,91,25-08-2017,Solex,Standard,medium,medium,3409,0 Ronald Regan Way,4870,QLD,1
1230.3,2260,26,05-02-2017,WeareA2B,Standard,medium,medium,1735,63862 Dawn Park,4655,QLD,2
448.68,2261,1,04-05-2017,Giant Bicycles,Standard,medium,medium,2,6 Meadow Vale Court,2153,NSW,10
1279.4,2262,54,17-09-2017,WeareA2B,Standard,medium,medium,2272,503 Clove Crossing,4306,QLD,4
309.81,2263,34,14-04-2017,Norco Bicycles,Road,high,large,361,66286 Homewood Alley,2075,NSW,11
459.46,2264,82,28-02-2017,Norco Bicycles,Standard,high,medium,1936,710 Schiller Plaza,3338,VIC,1
41.13,2265,95,28-09-2017,Giant Bicycles,Standard,medium,large,834,3 Washington Plaza,3199,VIC,7
25.09,2266,91,20-11-2017,Solex,Standard,medium,medium,2732,5705 Spaight Place,3067,VIC,9
72.6,2267,90,02-02-2017,Norco Bicycles,Standard,low,medium,738,282 West Trail,4005,QLD,5
133.38,2268,49,31-07-2017,Trek Bicycles,Road,medium,medium,3010,90 Darwin Crossing,2767,NSW,8
143.36,2269,98,29-04-2017,Trek Bicycles,Standard,high,medium,1813,156 Lakeland Way,4035,QLD,9
1592.19,2270,68,17-10-2017,OHM Cycles,Standard,medium,medium,605,425 Thierer Junction,2761,NSW,8
41.13,2271,0,12-11-2017,Giant Bicycles,Standard,medium,large,1674,54 Bowman Park,2031,NSW,10
1660.88,2272,44,07-08-2017,WeareA2B,Standard,medium,medium,2762,2121 Dapin Center,3977,VIC,7
155.65,2273,92,01-05-2017,WeareA2B,Standard,medium,small,2508,6220 Sugar Court,2300,NSW,8
448.68,2274,1,20-03-2017,Giant Bicycles,Standard,medium,medium,1513,54295 Dorton Hill,2219,NSW,10
1702.55,2275,3,26-11-2017,Trek Bicycles,Standard,medium,large,92,3 Hintze Pass,3133,VIC,10
15.08,2276,22,01-01-2017,WeareA2B,Standard,medium,medium,2843,37 Darwin Circle,2282,NSW,8
1279.4,2277,54,02-04-2017,WeareA2B,Standard,medium,medium,2778,0 Summit Trail,2287,NSW,5
114.93,2278,5,23-07-2017,Trek Bicycles,Mountain,low,medium,2072,692 Leroy Parkway,3043,VIC,9
198.22,2279,69,26-04-2017,Giant Bicycles,Road,medium,medium,2348,24 Corben Terrace,2164,NSW,8
1544.61,2280,37,07-12-2017,OHM Cycles,Standard,low,medium,2652,16 Hudson Alley,2234,NSW,10
1230.27,2281,39,25-04-2017,Giant Bicycles,Standard,medium,large,1881,0 Superior Pass,2050,NSW,8
64.930000000,2282,2,10-01-2017,Giant Bicycles,Road,low,small,2968,8 Glendale Terrace,4014,QLD,8
45.96,2283,56,21-02-2017,OHM Cycles,Standard,medium,medium,2844,20 Carberry Circle,2165,NSW,7
737.17,2284,71,21-04-2017,Solex,Standard,high,large,1418,8 Veith Alley,2750,NSW,5
41.13,2285,95,30-12-2017,Giant Bicycles,Standard,medium,large,3216,26710 Express Trail,4390,QLD,7
1010.02,2286,75,11-03-2017,Giant Bicycles,Touring,medium,large,3099,5406 Mockingbird Center,4870,QLD,7
135.85,2287,29,31-10-2017,Norco Bicycles,Road,medium,medium,1100,1063 Forest Avenue,4510,QLD,3
75.48,2288,84,23-03-2017,Trek Bicycles,Road,medium,medium,3262,2558 Morningstar Center,4221,QLD,8
1702.55,2289,38,16-11-2017,Trek Bicycles,Standard,medium,large,1440,8999 Elmside Pass,2749,NSW,9
448.68,2290,1,02-06-2017,Giant Bicycles,Standard,medium,medium,1176,6541 Dahle Junction,2212,NSW,9
75.75,2291,23,03-03-2017,Norco Bicycles,Mountain,low,small,5,17979 Del Mar Point,2448,NSW,4
409.86,2292,17,01-12-2017,Solex,Standard,high,medium,1861,7939 Toban Crossing,2770,NSW,7
15.08,2293,22,06-01-2017,WeareA2B,Standard,medium,medium,159,80 Duke Terrace,2233,NSW,10
198.29,2294,70,29-11-2017,Trek Bicycles,Standard,high,medium,372,841 Anderson Drive,3101,VIC,8
1408.91,2295,83,15-04-2017,Solex,Touring,medium,large,2581,6 Loomis Trail,2099,NSW,11
431.33,2296,32,15-03-2017,Giant Bicycles,Standard,medium,medium,1101,548 Dahle Lane,2075,NSW,11
309.81,2297,34,04-12-2017,Norco Bicycles,Road,high,large,3468,7 Weeping Birch Alley,2230,NSW,12
72.6,2298,90,11-10-2017,Norco Bicycles,Standard,low,medium,1082,09 Warbler Court,4152,QLD,9
217.51,2299,60,11-09-2017,Giant Bicycles,Standard,high,small,1438,53649 Mandrake Place,2749,NSW,8
43.97,2300,50,17-08-2017,WeareA2B,Standard,medium,small,2430,57769 Gulseth Lane,2040,NSW,10
189.28,2301,47,14-06-2017,Trek Bicycles,Road,low,small,369,6085 Petterle Circle,3130,VIC,10
187.39,2302,8,20-04-2017,Solex,Road,medium,small,205,39716 Vera Junction,3170,VIC,9
,2303,0,22-04-2017,,,,,2465,0 Moulton Plaza,2761,NSW,8
199.1,2304,42,09-04-2017,OHM Cycles,Road,medium,small,2280,054 Mesta Drive,3620,VIC,1
745.94,2305,45,06-07-2017,Trek Bicycles,Road,low,medium,1470,04 Gulseth Plaza,2528,NSW,8
182.81,2306,16,07-06-2017,Norco Bicycles,Standard,high,small,1191,135 Crest Line Drive,2044,NSW,10
195.34,2307,20,02-03-2017,Trek Bicycles,Standard,medium,small,149,939 Coleman Pass,4509,QLD,7
502.47,2308,81,01-11-2017,Solex,Standard,medium,medium,973,42 Dahle Parkway,3806,VIC,7
198.29,2309,70,12-02-2017,Trek Bicycles,Standard,high,medium,2166,47204 Rigney Street,2770,NSW,6
209.84,2310,15,10-05-2017,Norco Bicycles,Standard,low,medium,1925,6 Upham Place,4556,QLD,7
1702.55,2311,3,17-08-2017,Trek Bicycles,Standard,medium,large,1502,78960 Schiller Lane,2450,NSW,4
135.85,2312,0,15-11-2017,Norco Bicycles,Road,medium,medium,3325,0421 Anthes Court,2870,NSW,2
737.57,2313,79,14-08-2017,Norco Bicycles,Standard,medium,medium,1991,42554 Burrows Court,2117,NSW,10
14.23,2314,0,29-07-2017,OHM Cycles,Standard,low,medium,3250,7 Holy Cross Lane,4300,QLD,5
437.46,2315,36,24-02-2017,Solex,Standard,low,medium,3402,73 Glacier Hill Drive,2880,NSW,1
448.68,2316,1,09-01-2017,Giant Bicycles,Standard,medium,medium,73,0212 Forest Run Trail,2774,NSW,8
445.21,2317,77,02-07-2017,Norco Bicycles,Road,medium,large,1997,05919 Morning Parkway,2034,NSW,11
91.15,2318,6,08-09-2017,OHM Cycles,Standard,high,medium,315,52 Corben Place,3197,VIC,10
903.11,2319,35,15-11-2017,Trek Bicycles,Standard,low,medium,756,43 Jana Way,3750,VIC,7
209.84,2320,15,11-08-2017,Norco Bicycles,Standard,low,medium,2353,22774 Pennsylvania Hill,2262,NSW,6
143.82,2321,18,10-09-2017,Solex,Standard,medium,medium,370,06324 Michigan Trail,4570,QLD,4
451.65,2322,4,27-02-2017,Giant Bicycles,Standard,high,medium,2758,5565 Park Meadow Trail,2155,NSW,9
459.46,2323,82,19-03-2017,Norco Bicycles,Standard,high,medium,3285,2094 Bunting Junction,3059,VIC,9
1230.27,2324,39,04-07-2017,Giant Bicycles,Standard,medium,large,1130,6 Buell Point,2062,NSW,12
133.78,2325,28,23-01-2017,Norco Bicycles,Standard,medium,small,727,80027 Ryan Terrace,3551,VIC,3
737.57,2326,79,01-05-2017,Norco Bicycles,Standard,medium,medium,1407,931 Rigney Terrace,3015,VIC,10
817.36,2327,23,19-12-2017,Norco Bicycles,Standard,medium,medium,858,681 Transport Pass,4055,QLD,7
450.77,2328,52,12-07-2017,OHM Cycles,Road,medium,medium,2753,744 Hazelcrest Way,2155,NSW,9
745.94,2329,7,02-10-2017,Trek Bicycles,Road,low,medium,1076,44 Ramsey Road,2515,NSW,9
693.76,2330,53,14-09-2017,OHM Cycles,Standard,medium,medium,374,1823 Judy Center,3165,VIC,10
199.1,2331,42,28-07-2017,OHM Cycles,Road,medium,small,2880,8647 La Follette Court,2067,NSW,9
1544.61,2332,37,11-01-2017,OHM Cycles,Standard,low,medium,658,355 Thackeray Circle,3025,VIC,9
1702.55,2333,3,14-01-2017,Trek Bicycles,Standard,medium,large,1138,6 Dapin Park,4503,QLD,6
75.48,2334,84,06-07-2017,Trek Bicycles,Road,medium,medium,2991,424 Almo Junction,2830,NSW,4
299.27,2335,30,18-05-2017,Solex,Standard,high,medium,2327,69893 Loomis Junction,2229,NSW,10
72.6,2336,90,24-03-2017,Norco Bicycles,Standard,low,medium,2577,80 Cambridge Plaza,2159,NSW,11
182.81,2337,88,21-03-2017,Norco Bicycles,Standard,high,small,3020,2 Scott Pass,4870,QLD,1
547.28,2338,85,10-03-2017,WeareA2B,Standard,medium,medium,1983,19 Barby Parkway,4127,QLD,4
139.23,2339,95,27-06-2017,OHM Cycles,Touring,low,medium,3265,7 Pepper Wood Crossing,3038,VIC,8
144.26,2340,7,15-12-2017,Giant Bicycles,Standard,medium,small,2251,81 Forest Dale Center,3555,VIC,3
209.84,2341,41,12-11-2017,Norco Bicycles,Standard,low,medium,2767,14 Pennsylvania Alley,2225,NSW,10
872.89,2342,64,06-12-2017,Trek Bicycles,Standard,medium,large,1697,9037 Norway Maple Junction,2087,NSW,11
1305.25,2343,89,31-05-2017,WeareA2B,Touring,medium,large,1379,46523 Mcbride Circle,3161,VIC,9
14.23,2344,0,30-07-2017,OHM Cycles,Standard,low,medium,598,945 Hayes Park,2075,NSW,12
17.87,2345,2,22-10-2017,Solex,Standard,medium,medium,604,07 Pepper Wood Way,2750,NSW,8
1295.43,2346,55,20-01-2017,Trek Bicycles,Road,medium,large,1258,71 Sundown Circle,4720,QLD,1
431.33,2347,32,24-02-2017,Giant Bicycles,Standard,medium,medium,1679,2 Pankratz Place,2063,NSW,11
1408.91,2348,83,23-07-2017,Solex,Touring,medium,large,2301,3242 Arizona Junction,4101,QLD,10
1230.27,2349,39,30-05-2017,Giant Bicycles,Standard,medium,large,2148,45613 Meadow Valley Center,3976,VIC,6
64.930000000,2350,66,30-04-2017,Giant Bicycles,Road,low,small,331,042 Bunker Hill Avenue,2088,NSW,8
827.16,2351,74,27-10-2017,WeareA2B,Standard,medium,medium,1653,8012 American Parkway,2138,NSW,11
445.21,2352,77,21-07-2017,Norco Bicycles,Road,medium,large,2346,03961 Sullivan Park,2114,NSW,12
502.47,2353,43,19-12-2017,Solex,Standard,medium,medium,1860,52425 Prairie Rose Road,4500,QLD,6
693.76,2354,53,04-03-2017,OHM Cycles,Standard,medium,medium,25,28 5th Center,4413,QLD,3
471.6,2355,32,08-05-2017,Giant Bicycles,Standard,high,medium,1800,79737 Hollow Ridge Trail,2199,NSW,9
1230.27,2356,39,10-11-2017,Giant Bicycles,Standard,medium,large,320,1108 Nevada Junction,4701,QLD,2
709.34,2357,25,25-12-2017,Giant Bicycles,Road,medium,medium,3419,33792 Burrows Plaza,4125,QLD,7
15.08,2358,22,07-01-2017,WeareA2B,Standard,medium,medium,2029,2 Thierer Place,4053,QLD,8
4.8,2359,19,03-09-2017,OHM Cycles,Road,high,large,3352,29863 Waxwing Court,3056,VIC,5
1230.3,2360,63,08-01-2017,WeareA2B,Standard,medium,medium,1966,425 Marquette Way,2116,NSW,10
1230.27,2361,89,24-10-2017,Giant Bicycles,Standard,medium,large,314,706 Anniversary Alley,3064,VIC,3
133.78,2362,28,03-09-2017,Norco Bicycles,Standard,medium,small,1914,5 Porter Road,4014,QLD,6
128.46,2363,76,08-02-2017,WeareA2B,Standard,low,medium,1223,54 Harbort Road,2480,NSW,7
431.33,2364,50,05-08-2017,Giant Bicycles,Standard,medium,medium,2138,1861 Golf Course Circle,2216,NSW,8
155.65,2365,59,12-07-2017,WeareA2B,Standard,medium,small,1466,21 Spohn Drive,2530,NSW,8
110.81,2366,27,23-07-2017,Trek Bicycles,Standard,medium,medium,620,1 Thackeray Crossing,4114,QLD,3
451.65,2367,4,25-11-2017,Giant Bicycles,Standard,high,medium,2369,1 Bay Pass,3219,VIC,5
1215.34,2368,36,03-03-2017,Solex,Standard,low,medium,2105,884 Surrey Pass,3912,VIC,7
179.44,2369,62,04-03-2017,Solex,Standard,medium,medium,2232,95 Riverside Way,2640,NSW,1
356.5,2370,45,01-04-2017,Solex,Standard,medium,medium,2526,283 Claremont Hill,2138,NSW,9
437.46,2371,36,23-07-2017,Solex,Standard,low,medium,1971,38 Havey Place,3049,VIC,5
143.82,2372,18,15-10-2017,Solex,Standard,medium,medium,1939,1979 Arapahoe Trail,4701,QLD,3
90.1,2373,0,26-04-2017,Norco Bicycles,Standard,medium,medium,1729,25253 Straubel Trail,2153,NSW,10
90.1,2374,0,01-05-2017,Norco Bicycles,Standard,medium,medium,3265,7 Pepper Wood Crossing,3038,VIC,8
167.21,2375,67,08-07-2017,Norco Bicycles,Road,medium,medium,2863,69 Dexter Parkway,2460,NSW,3
90.1,2376,0,10-04-2017,Norco Bicycles,Standard,medium,medium,758,9 Melby Park,2197,NSW,10
574.62,2377,13,25-07-2017,Solex,Standard,medium,medium,2879,77433 Sunfield Court,3179,VIC,9
72.6,2378,90,26-02-2017,Norco Bicycles,Standard,low,medium,2940,5748 Walton Court,4114,QLD,3
1069.55,2379,12,16-03-2017,WeareA2B,Standard,medium,medium,745,345 Dovetail Avenue,4305,QLD,5
195.34,2380,20,05-12-2017,Trek Bicycles,Standard,medium,small,172,35386 Mockingbird Road,3749,VIC,4
1230.27,2381,39,18-01-2017,Giant Bicycles,Standard,medium,large,2792,03 Ohio Lane,3081,VIC,9
133.38,2382,49,07-01-2017,Trek Bicycles,Road,medium,medium,1562,842 Rutledge Parkway,2145,NSW,9
75.75,2383,56,02-04-2017,Norco Bicycles,Mountain,low,small,1237,17357 Katie Center,3677,VIC,4
17.87,2384,2,15-05-2017,Solex,Standard,medium,medium,2313,159 Graceland Terrace,4343,QLD,1
182.81,2385,16,08-05-2017,Norco Bicycles,Standard,high,small,3421,8 Garrison Trail,2226,NSW,10
45.96,2386,56,09-07-2017,OHM Cycles,Standard,medium,medium,3070,537 Amoth Center,2220,NSW,9
129.01,2387,76,03-08-2017,WeareA2B,Road,low,small,1681,9737 Vernon Junction,3152,VIC,9
90.1,2388,0,16-04-2017,Norco Bicycles,Standard,medium,medium,1742,17 Ohio Drive,4053,QLD,7
737.17,2389,14,14-03-2017,Solex,Standard,high,large,1926,34694 Sugar Place,4740,QLD,5
217.51,2390,64,29-04-2017,Giant Bicycles,Standard,high,small,778,90 New Castle Trail,2137,NSW,9
64.930000000,2391,2,26-11-2017,Giant Bicycles,Road,low,small,958,217 Meadow Vale Point,2023,NSW,12
155.65,2392,59,07-06-2017,WeareA2B,Standard,medium,small,259,8208 Parkside Point,2320,NSW,6
1279.4,2393,54,13-11-2017,WeareA2B,Standard,medium,medium,2269,1 Del Sol Center,2323,NSW,3
1230.3,2394,26,02-02-2017,WeareA2B,Standard,medium,medium,2894,666 Holy Cross Parkway,4818,QLD,4
72.6,2395,90,11-08-2017,Norco Bicycles,Standard,low,medium,810,808 Starling Place,2173,NSW,9
43.97,2396,50,25-02-2017,WeareA2B,Standard,medium,small,2724,3 Independence Street,4073,QLD,6
57.73,2397,31,19-11-2017,Giant Bicycles,Standard,medium,medium,2103,0 Waubesa Alley,2265,NSW,6
693.76,2398,53,20-04-2017,OHM Cycles,Standard,medium,medium,2956,8007 Dawn Terrace,2166,NSW,9
431.33,2399,32,18-04-2017,Giant Bicycles,Standard,medium,medium,200,7 Havey Point,4005,QLD,2
437.46,2400,36,20-04-2017,Solex,Standard,low,medium,2340,29 Portage Street,4070,QLD,7
90.1,2401,0,30-07-2017,Norco Bicycles,Standard,medium,medium,86,289 Haas Street,2075,NSW,11
144.26,2402,33,10-02-2017,Giant Bicycles,Standard,medium,small,3154,0 Warrior Alley,2021,NSW,10
574.62,2403,13,21-04-2017,Solex,Standard,medium,medium,2382,3 Riverside Drive,4034,QLD,8
209.84,2404,15,03-12-2017,Norco Bicycles,Standard,low,medium,461,0777 Farwell Pass,2118,NSW,10
75.14,2405,9,09-12-2017,OHM Cycles,Road,medium,medium,1102,4 Barby Road,2647,NSW,3
690.49,2406,21,22-09-2017,Solex,Standard,medium,large,3409,0 Ronald Regan Way,4870,QLD,1
1408.91,2407,83,15-01-2017,Solex,Touring,medium,large,227,2 Scott Circle,2506,NSW,9
1028.76,2408,65,15-11-2017,WeareA2B,Standard,medium,medium,2573,22 Debs Point,2233,NSW,9
574.62,2409,66,25-03-2017,Solex,Standard,medium,medium,3080,0680 Veith Court,3939,VIC,8
198.22,2410,84,07-04-2017,Giant Bicycles,Road,medium,medium,1650,5274 Lindbergh Alley,4217,QLD,1
827.16,2411,74,29-10-2017,WeareA2B,Standard,medium,medium,1445,6418 Jenna Trail,2640,NSW,4
64.930000000,2412,66,17-05-2017,Giant Bicycles,Road,low,small,1502,78960 Schiller Lane,2450,NSW,4
64.930000000,2413,2,01-10-2017,Giant Bicycles,Road,low,small,3271,563 Sundown Point,2226,NSW,10
745.94,2414,7,09-12-2017,Trek Bicycles,Road,low,medium,2467,083 Farragut Avenue,2540,NSW,7
1592.19,2415,87,11-07-2017,OHM Cycles,Standard,medium,medium,2659,882 Mitchell Place,4151,QLD,4
143.82,2416,18,08-06-2017,Solex,Standard,medium,medium,473,29 South Point,3111,VIC,9
957.02,2417,52,14-11-2017,Solex,Road,medium,large,2743,5837 Hayes Court,2113,NSW,11
110.81,2418,27,07-08-2017,Trek Bicycles,Standard,medium,medium,614,786 Rowland Court,2035,NSW,11
1010.02,2419,75,26-05-2017,Giant Bicycles,Touring,medium,large,1175,79 Grasskamp Center,2170,NSW,9
198.29,2420,70,02-04-2017,Trek Bicycles,Standard,high,medium,1073,19386 Burrows Way,2229,NSW,10
1305.25,2421,17,04-09-2017,WeareA2B,Touring,medium,large,661,30274 Graedel Way,2577,NSW,7
75.75,2422,23,24-07-2017,Norco Bicycles,Mountain,low,small,3308,7216 American Ash Place,2062,NSW,12
574.62,2423,66,09-02-2017,Solex,Standard,medium,medium,1880,60911 Almo Point,2066,NSW,12
110.56,2424,86,08-08-2017,OHM Cycles,Standard,medium,medium,1599,2390 Blackbird Point,2035,NSW,11
15.08,2425,22,19-05-2017,WeareA2B,Standard,medium,medium,1890,9460 Laurel Crossing,4032,QLD,7
502.47,2426,43,24-08-2017,Solex,Standard,medium,medium,3019,13 Alpine Lane,2228,NSW,9
43.97,2427,50,27-09-2017,WeareA2B,Standard,medium,small,2794,01209 Southridge Hill,2216,NSW,8
144.26,2428,7,27-01-2017,Giant Bicycles,Standard,medium,small,420,3 Oriole Place,3183,VIC,7
1230.27,2429,39,07-03-2017,Giant Bicycles,Standard,medium,large,1205,6072 Ridge Oak Junction,2222,NSW,10
155.65,2430,92,27-11-2017,WeareA2B,Standard,medium,small,3249,49 Surrey Pass,2325,NSW,4
17.87,2431,0,19-04-2017,Solex,Standard,medium,medium,1916,6838 Anniversary Junction,2484,NSW,4
459.46,2432,82,29-04-2017,Norco Bicycles,Standard,high,medium,2312,25139 Rockefeller Center,4350,QLD,2
1660.88,2433,44,25-02-2017,WeareA2B,Standard,medium,medium,3499,310 Stephen Terrace,4073,QLD,9
1230.3,2434,63,17-02-2017,WeareA2B,Standard,medium,medium,1348,6002 Del Sol Trail,3630,VIC,2
1383.61,2435,4,10-04-2017,Solex,Standard,medium,medium,1858,41 Eagan Junction,2570,NSW,8
75.14,2436,9,22-07-2017,OHM Cycles,Road,medium,medium,1182,62 Elka Terrace,2430,NSW,3
1010.02,2437,75,08-03-2017,Giant Bicycles,Touring,medium,large,434,155 Basil Junction,2210,NSW,10
64.51,2438,81,20-02-2017,Norco Bicycles,Standard,medium,small,3284,34748 Charing Cross Point,3057,VIC,10
502.47,2439,43,24-10-2017,Solex,Standard,medium,medium,1445,6418 Jenna Trail,2640,NSW,4
583.27,2440,40,03-11-2017,OHM Cycles,Standard,high,medium,1328,27 Farmco Pass,3806,VIC,8
737.57,2441,43,25-11-2017,Norco Bicycles,Standard,medium,medium,2538,94554 Derek Trail,2009,NSW,10
1010.02,2442,75,29-10-2017,Giant Bicycles,Touring,medium,large,679,558 Maple Court,2557,NSW,9
445.21,2443,69,21-06-2017,Norco Bicycles,Road,medium,large,1512,81 Darwin Court,2210,NSW,10
