Profit,Age,Customer ID-1,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,Customer ID,Address,Postcode,State,Property Value
745.94,50,627,Shanta,Knill,Female,24,,n/a,High Net Worth,No,10,17107,45,23-08-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,627,6 Springs Junction,4123,QLD,5
471.6,50,627,Shanta,Knill,Female,24,,n/a,High Net Worth,No,10,11273,32,30-10-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,627,6 Springs Junction,4123,QLD,5
64.930000000,50,627,Shanta,Knill,Female,24,,n/a,High Net Worth,No,10,6294,2,02-11-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,627,6 Springs Junction,4123,QLD,5
1612.25,50,627,Shanta,Knill,Female,24,,n/a,High Net Worth,No,10,5076,10,03-09-2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,627,6 Springs Junction,4123,QLD,5
199.1,39,628,Mallissa,Gillespie,Female,14,Actuary,Financial Services,Mass Customer,No,13,16501,42,06-11-2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9,628,4744 Garrison Drive,4132,QLD,4
812.44,39,628,Mallissa,Gillespie,Female,14,Actuary,Financial Services,Mass Customer,No,13,11106,48,11-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,628,4744 Garrison Drive,4132,QLD,4
57.73,39,628,Mallissa,Gillespie,Female,14,Actuary,Financial Services,Mass Customer,No,13,4755,31,03-06-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,628,4744 Garrison Drive,4132,QLD,4
133.78,39,628,Mallissa,Gillespie,Female,14,Actuary,Financial Services,Mass Customer,No,13,3131,28,06-03-2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,628,4744 Garrison Drive,4132,QLD,4
110.81,39,628,Mallissa,Gillespie,Female,14,Actuary,Financial Services,Mass Customer,No,13,2033,27,21-03-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,628,4744 Garrison Drive,4132,QLD,4
135.85,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,16799,0,10-05-2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,629,64 Nelson Drive,4820,QLD,1
104.24,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,8710,0,23-08-2017,False,Approved,Solex,Road,medium,medium,416.98,312.74,629,64 Nelson Drive,4820,QLD,1
64.930000000,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,8248,2,27-10-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,629,64 Nelson Drive,4820,QLD,1
872.89,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,4035,80,06-02-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,629,64 Nelson Drive,4820,QLD,1
110.81,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,3774,0,25-02-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,629,64 Nelson Drive,4820,QLD,1
309.81,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,3463,86,06-01-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,629,64 Nelson Drive,4820,QLD,1
198.22,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,2903,84,08-03-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,629,64 Nelson Drive,4820,QLD,1
448.68,60,629,Basil,Brellin,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6,1184,35,23-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,629,64 Nelson Drive,4820,QLD,1
217.51,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,18891,60,30-10-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,630,87 Linden Park,2153,NSW,10
903.11,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,16015,35,25-08-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,630,87 Linden Park,2153,NSW,10
1028.76,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,13112,65,05-08-2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,630,87 Linden Park,2153,NSW,10
448.68,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,12921,1,07-11-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,630,87 Linden Park,2153,NSW,10
144.26,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,8385,33,22-02-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,630,87 Linden Park,2153,NSW,10
957.02,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,7014,24,11-05-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,630,87 Linden Park,2153,NSW,10
17.87,34,630,D'arcy,Rowden,Male,90,Statistician III,Property,Affluent Customer,Yes,17,6022,2,14-09-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62,630,87 Linden Park,2153,NSW,10
91.15,54,631,Ortensia,Dronsfield,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17,19762,6,17-04-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,631,329 Glacier Hill Alley,3076,VIC,8
830.24,54,631,Ortensia,Dronsfield,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17,17580,100,23-09-2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,631,329 Glacier Hill Alley,3076,VIC,8
143.82,54,631,Ortensia,Dronsfield,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17,12195,18,21-06-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,631,329 Glacier Hill Alley,3076,VIC,8
547.28,54,631,Ortensia,Dronsfield,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17,11557,85,05-04-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,631,329 Glacier Hill Alley,3076,VIC,8
104.24,54,631,Ortensia,Dronsfield,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17,6369,41,14-12-2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,631,329 Glacier Hill Alley,3076,VIC,8
50.66,54,631,Ortensia,Dronsfield,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17,1156,97,25-04-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96,631,329 Glacier Hill Alley,3076,VIC,8
448.68,22,632,Angeli,O'Hegertie,Male,67,General Manager,Health,Mass Customer,No,1,14651,1,07-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,632,725 Cordelia Junction,3028,VIC,8
450.77,22,632,Angeli,O'Hegertie,Male,67,General Manager,Health,Mass Customer,No,1,11981,52,19-11-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,632,725 Cordelia Junction,3028,VIC,8
827.16,22,632,Angeli,O'Hegertie,Male,67,General Manager,Health,Mass Customer,No,1,6483,74,19-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,632,725 Cordelia Junction,3028,VIC,8
195.34,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,19395,11,29-12-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,633,32 Cody Place,4035,QLD,8
737.57,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,17290,43,08-09-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,633,32 Cody Place,4035,QLD,8
90.1,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,17247,0,12-01-2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,633,32 Cody Place,4035,QLD,8
1069.55,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,14007,34,17-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,633,32 Cody Place,4035,QLD,8
327.98,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,11073,49,16-04-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,633,32 Cody Place,4035,QLD,8
4.8,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,10165,0,08-08-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,633,32 Cody Place,4035,QLD,8
903.11,34,633,Alair,Hopkins,Male,51,Nurse,n/a,High Net Worth,Yes,11,722,27,04-01-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,633,32 Cody Place,4035,QLD,8
152.55,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,17028,14,20-05-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,634,04 Namekagon Pass,2326,NSW,3
15.08,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,16863,22,29-08-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,634,04 Namekagon Pass,2326,NSW,3
834.94,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,16368,93,28-09-2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,634,04 Namekagon Pass,2326,NSW,3
45.96,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,15344,56,30-05-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,634,04 Namekagon Pass,2326,NSW,3
903.11,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,14046,35,16-02-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,634,04 Namekagon Pass,2326,NSW,3
450.77,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,12413,52,13-06-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,634,04 Namekagon Pass,2326,NSW,3
1592.19,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,5476,68,29-11-2017,,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,634,04 Namekagon Pass,2326,NSW,3
450.77,42,634,Melonie,Zisneros,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15,3132,52,13-12-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,634,04 Namekagon Pass,2326,NSW,3
17.87,44,635,Joelle,Prior,Female,78,Programmer Analyst IV,n/a,Mass Customer,Yes,9,9024,2,14-09-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62,635,165 Petterle Place,2145,NSW,8
198.22,44,635,Joelle,Prior,Female,78,Programmer Analyst IV,n/a,Mass Customer,Yes,9,5828,69,20-11-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,635,165 Petterle Place,2145,NSW,8
133.78,44,635,Joelle,Prior,Female,78,Programmer Analyst IV,n/a,Mass Customer,Yes,9,4882,28,21-11-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,635,165 Petterle Place,2145,NSW,8
41.13,44,635,Joelle,Prior,Female,78,Programmer Analyst IV,n/a,Mass Customer,Yes,9,2836,95,03-07-2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,635,165 Petterle Place,2145,NSW,8
135.85,44,635,Joelle,Prior,Female,78,Programmer Analyst IV,n/a,Mass Customer,Yes,9,1614,29,25-07-2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,635,165 Petterle Place,2145,NSW,8
693.76,44,635,Joelle,Prior,Female,78,Programmer Analyst IV,n/a,Mass Customer,Yes,9,1337,53,21-09-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,635,165 Petterle Place,2145,NSW,8
72.6,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,19400,90,15-11-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,636,8 Golf Drive,2747,NSW,9
1702.55,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,14001,3,19-10-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,636,8 Golf Drive,2747,NSW,9
641.64,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,6669,94,29-09-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,636,8 Golf Drive,2747,NSW,9
1069.55,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,6566,12,04-06-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,636,8 Golf Drive,2747,NSW,9
737.17,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,2536,71,11-12-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,636,8 Golf Drive,2747,NSW,9
91.15,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,1358,6,13-10-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,636,8 Golf Drive,2747,NSW,9
104.24,49,636,Alejandrina,Canavan,Female,42,Systems Administrator II,n/a,Mass Customer,No,19,966,41,30-11-2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,636,8 Golf Drive,2747,NSW,9
456.45,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,18565,30,10-06-2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,637,9427 Tennyson Plaza,2759,NSW,8
57.73,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,17649,0,23-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,637,9427 Tennyson Plaza,2759,NSW,8
152.55,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,17358,100,08-03-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,637,9427 Tennyson Plaza,2759,NSW,8
817.36,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,13676,23,02-12-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,637,9427 Tennyson Plaza,2759,NSW,8
167.21,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,13568,0,15-03-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,637,9427 Tennyson Plaza,2759,NSW,8
209.84,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,13180,41,20-02-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,637,9427 Tennyson Plaza,2759,NSW,8
75.75,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,11638,56,26-05-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,637,9427 Tennyson Plaza,2759,NSW,8
90.1,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,7231,0,12-05-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,637,9427 Tennyson Plaza,2759,NSW,8
957.02,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,5555,52,15-08-2017,True,Approved,Solex,Road,medium,large,1777.8,820.78,637,9427 Tennyson Plaza,2759,NSW,8
802.26,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,4910,25,06-11-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,637,9427 Tennyson Plaza,2759,NSW,8
15.08,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,4082,0,12-01-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,637,9427 Tennyson Plaza,2759,NSW,8
217.51,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,2691,64,11-04-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,637,9427 Tennyson Plaza,2759,NSW,8
1383.61,44,637,Mercy,Wilsone,Female,60,Health Coach I,Health,High Net Worth,No,13,852,4,28-09-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,637,9427 Tennyson Plaza,2759,NSW,8
167.21,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,18561,0,20-02-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,638,8300 Vermont Center,3429,VIC,6
144.26,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,15800,7,03-07-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,638,8300 Vermont Center,3429,VIC,6
189.28,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,15170,99,16-05-2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,638,8300 Vermont Center,3429,VIC,6
1103.43,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,11460,21,23-01-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,638,8300 Vermont Center,3429,VIC,6
167.21,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,9570,0,17-05-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,638,8300 Vermont Center,3429,VIC,6
1069.55,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,7571,34,17-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,638,8300 Vermont Center,3429,VIC,6
448.68,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,4665,35,31-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,638,8300 Vermont Center,3429,VIC,6
217.51,53,638,Joey,Ledram,Male,19,,Manufacturing,High Net Worth,No,13,3997,64,10-05-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,638,8300 Vermont Center,3429,VIC,6
179.44,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,14929,62,23-03-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72,639,44 Upham Crossing,2148,NSW,7
309.81,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,8655,34,01-08-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,639,44 Upham Crossing,2148,NSW,7
50.66,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,8428,97,22-12-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96,639,44 Upham Crossing,2148,NSW,7
1010.02,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,6960,75,14-04-2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,639,44 Upham Crossing,2148,NSW,7
456.45,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,5516,99,16-02-2017,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,639,44 Upham Crossing,2148,NSW,7
509.97,46,639,Mayor,Ismay,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,3152,11,21-02-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,639,44 Upham Crossing,2148,NSW,7
1544.61,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,18803,46,16-04-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,640,18 Forest Avenue,2204,NSW,9
155.65,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,14071,59,20-12-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,640,18 Forest Avenue,2204,NSW,9
802.26,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,12167,25,27-02-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,640,18 Forest Avenue,2204,NSW,9
217.51,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,11775,64,27-07-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,640,18 Forest Avenue,2204,NSW,9
143.82,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,6686,22,03-12-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,640,18 Forest Avenue,2204,NSW,9
167.21,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,4590,0,01-12-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,640,18 Forest Avenue,2204,NSW,9
737.57,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,4302,43,11-05-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,640,18 Forest Avenue,2204,NSW,9
509.97,45,640,Galvin,O'Keenan,Male,12,Librarian,Entertainment,High Net Worth,Yes,10,994,53,13-11-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,640,18 Forest Avenue,2204,NSW,9
547.28,46,641,Foster,Haysar,Male,86,Accounting Assistant I,Manufacturing,Affluent Customer,No,3,11000,85,28-02-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,641,049 Michigan Parkway,3337,VIC,6
356.5,46,641,Foster,Haysar,Male,86,Accounting Assistant I,Manufacturing,Affluent Customer,No,3,9749,45,02-02-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,641,049 Michigan Parkway,3337,VIC,6
143.82,46,641,Foster,Haysar,Male,86,Accounting Assistant I,Manufacturing,Affluent Customer,No,3,7931,18,11-06-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,641,049 Michigan Parkway,3337,VIC,6
1408.91,46,641,Foster,Haysar,Male,86,Accounting Assistant I,Manufacturing,Affluent Customer,No,3,1175,83,05-01-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,641,049 Michigan Parkway,3337,VIC,6
1630.25,48,642,Les,Mines,Male,9,Automation Specialist IV,Property,Mass Customer,No,12,17839,57,01-01-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,642,831 Hayes Park,4218,QLD,8
