Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,F23,Address,Postcode,State,Property Value
1028.76,41,352,Orrin,Finding,Male,12,Sales Representative,Retail,Mass Customer,No,4,257,65,22-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,6 Sunbrook Center,4350,QLD,6
90.10,41,352,Orrin,Finding,Male,12,Sales Representative,Retail,Mass Customer,No,4,216,72,29-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,6 Sunbrook Center,4350,QLD,6
155.65,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,19671,92,07-12-2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,,143 Elka Circle,3134,VIC,9
133.78,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,16986,28,25-01-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,,143 Elka Circle,3134,VIC,9
583.27,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,16692,40,11-02-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,,143 Elka Circle,3134,VIC,9
198.22,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,16611,69,20-02-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,,143 Elka Circle,3134,VIC,9
471.60,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,14767,87,17-04-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,,143 Elka Circle,3134,VIC,9
75.75,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,9983,23,03-04-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,,143 Elka Circle,3134,VIC,9
451.65,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,9495,4,11-03-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,143 Elka Circle,3134,VIC,9
512.33,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,8982,17,28-03-2017,TRUE,Approved,Solex,Standard,high,medium,1127.126,614.8,,143 Elka Circle,3134,VIC,9
1702.55,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,6791,3,05-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,143 Elka Circle,3134,VIC,9
1305.25,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,5139,89,14-11-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,143 Elka Circle,3134,VIC,9
1305.25,40,353,Antonia,Cardis,Female,9,Information Systems Manager,,Mass Customer,No,3,3825,89,25-08-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,143 Elka Circle,3134,VIC,9
110.81,40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,11360,27,03-08-2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,,0293 Porter Crossing,2830,NSW,5
45.96,40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,5619,56,20-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,,0293 Porter Crossing,2830,NSW,5
1230.27,40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,5519,39,23-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,,0293 Porter Crossing,2830,NSW,5
70.92,40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,4232,97,17-01-2017,TRUE,Approved,Solex,Standard,medium,large,222.882,151.96,,0293 Porter Crossing,2830,NSW,5
1344.33,40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,2053,46,30-06-2017,FALSE,Approved,Solex,Standard,low,medium,1418.835,74.51,,0293 Porter Crossing,2830,NSW,5
448.68,40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9,1103,1,24-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,0293 Porter Crossing,2830,NSW,5
1531.93,41,355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3,18906,63,15-11-2017,TRUE,Approved,Solex,Standard,medium,medium,1631.52,99.59,,7447 Nevada Park,2193,NSW,8
15.08,41,355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3,17516,22,07-02-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,,7447 Nevada Park,2193,NSW,8
641.64,41,355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3,17203,94,17-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,,7447 Nevada Park,2193,NSW,8
75.14,41,355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3,12061,9,25-03-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,7447 Nevada Park,2193,NSW,8
547.28,41,355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3,1099,85,15-03-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,,7447 Nevada Park,2193,NSW,8
812.44,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,19546,74,06-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,,7 Park Meadow Drive,4055,QLD,3
434.14,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,14793,49,30-10-2017,FALSE,Approved,Solex,Standard,medium,large,1167.716,733.58,,7 Park Meadow Drive,4055,QLD,3
693.76,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,8790,98,30-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,,7 Park Meadow Drive,4055,QLD,3
448.68,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,5825,35,23-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,7 Park Meadow Drive,4055,QLD,3
75.14,45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5,3034,97,28-03-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,,7 Park Meadow Drive,4055,QLD,3
1069.55,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,17829,12,15-12-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,,780 Carberry Place,3199,VIC,9
144.26,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,16407,33,11-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,,780 Carberry Place,3199,VIC,9
797.61,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,16218,21,22-11-2017,TRUE,Approved,Solex,Standard,medium,large,1178.353,380.74,,780 Carberry Place,3199,VIC,9
709.34,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,12708,25,01-05-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,,780 Carberry Place,3199,VIC,9
90.10,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,10630,72,11-08-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,780 Carberry Place,3199,VIC,9
1134.80,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,8820,24,08-02-2017,FALSE,Approved,Solex,Road,medium,large,1955.58,820.78,,780 Carberry Place,3199,VIC,9
797.61,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,7163,21,24-04-2017,TRUE,Approved,Solex,Standard,medium,large,1178.353,380.74,,780 Carberry Place,3199,VIC,9
145.94,51,357,Betta,Shrimpton,Female,21,Director of Sales,,Affluent Customer,No,18,809,41,27-07-2017,FALSE,Approved,Solex,Road,medium,medium,458.678,312.74,,780 Carberry Place,3199,VIC,9
110.56,35,358,Kippie,Crimpe,Female,54,Accounting Assistant IV,,Mass Customer,No,18,8978,86,27-02-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,,5337 Dennis Pass,2170,NSW,9
1295.43,35,358,Kippie,Crimpe,Female,54,Accounting Assistant IV,,Mass Customer,No,18,1731,55,21-10-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,,5337 Dennis Pass,2170,NSW,9
4.80,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,14073,19,11-09-2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,,7 Debs Point,2322,NSW,4
198.29,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,12564,70,04-12-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,,7 Debs Point,2322,NSW,4
448.68,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,10861,1,12-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,7 Debs Point,2322,NSW,4
797.61,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,10613,21,03-11-2017,TRUE,Approved,Solex,Standard,medium,large,1178.353,380.74,,7 Debs Point,2322,NSW,4
45.96,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,10322,56,20-05-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,,7 Debs Point,2322,NSW,4
448.68,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,10198,1,22-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,7 Debs Point,2322,NSW,4
456.45,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,8465,99,19-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,,7 Debs Point,2322,NSW,4
152.55,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,8163,14,03-09-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,,7 Debs Point,2322,NSW,4
35.13,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,556,91,04-09-2017,FALSE,Approved,Solex,Standard,medium,medium,110.385,75.26,,7 Debs Point,2322,NSW,4
450.77,62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,443,52,25-01-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,,7 Debs Point,2322,NSW,4
1630.25,64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,16671,57,27-08-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,,708 Russell Parkway,2530,NSW,7
1305.25,64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,15057,89,03-02-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,,708 Russell Parkway,2530,NSW,7
1806.79,64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,5594,73,17-07-2017,FALSE,Approved,Solex,Standard,medium,medium,2139.973,333.18,,708 Russell Parkway,2530,NSW,7
431.33,64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,3021,32,22-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,,708 Russell Parkway,2530,NSW,7
91.15,64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,274,6,26-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,,708 Russell Parkway,2530,NSW,7
90.10,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,18338,72,29-03-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,66286 Homewood Alley,2075,NSW,11
1344.33,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,11986,46,20-02-2017,TRUE,Approved,Solex,Standard,low,medium,1418.835,74.51,,66286 Homewood Alley,2075,NSW,11
400.65,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,11443,45,26-03-2017,FALSE,Approved,Solex,Standard,medium,medium,485.639,84.99,,66286 Homewood Alley,2075,NSW,11
771.12,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,10505,58,06-08-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,,66286 Homewood Alley,2075,NSW,11
617.67,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,10183,43,11-01-2017,FALSE,Approved,Solex,Standard,medium,medium,1267.156,649.49,,66286 Homewood Alley,2075,NSW,11
309.81,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,2263,34,14-04-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,66286 Homewood Alley,2075,NSW,11
182.81,21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2,481,16,15-03-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,,66286 Homewood Alley,2075,NSW,11
145.94,46,362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18,15577,0,02-10-2017,TRUE,Approved,Solex,Road,medium,medium,458.678,312.74,,8728 Express Way,2340,NSW,7
1010.02,46,362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18,15190,1,30-12-2017,,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,,8728 Express Way,2340,NSW,7
45.96,46,362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18,9935,0,28-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,,8728 Express Way,2340,NSW,7
227.26,46,362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18,8627,0,03-07-2017,FALSE,Approved,Solex,Standard,medium,medium,525.976,298.72,,8728 Express Way,2340,NSW,7
133.38,46,362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18,7492,0,08-09-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,,8728 Express Way,2340,NSW,7
1660.88,32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,15919,44,11-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,93583 Moland Way,2066,NSW,12
1028.76,32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,15256,65,29-04-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,93583 Moland Way,2066,NSW,12
1702.55,32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,13277,3,19-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,93583 Moland Way,2066,NSW,12
1660.88,32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,8019,44,28-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,,93583 Moland Way,2066,NSW,12
1702.55,32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,4584,3,16-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,93583 Moland Way,2066,NSW,12
1702.55,32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7,2465,3,31-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,93583 Moland Way,2066,NSW,12
451.65,44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,13533,4,19-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,18264 Maryland Way,4217,QLD,9
802.26,44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,9196,51,15-03-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,18264 Maryland Way,4217,QLD,9
167.21,44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,8685,67,20-06-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,,18264 Maryland Way,4217,QLD,9
1103.43,44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,3780,10,05-10-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,,18264 Maryland Way,4217,QLD,9
797.61,44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,1321,21,17-10-2017,FALSE,Approved,Solex,Standard,medium,large,1178.353,380.74,,18264 Maryland Way,4217,QLD,9
114.93,44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11,721,5,19-12-2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,,18264 Maryland Way,4217,QLD,9
1702.55,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,15596,38,15-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,,411 Homewood Lane,4020,QLD,5
14.23,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,15584,0,07-05-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,,411 Homewood Lane,4020,QLD,5
133.78,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,11722,9,10-11-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,,411 Homewood Lane,4020,QLD,5
309.81,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,8473,86,05-11-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,,411 Homewood Lane,4020,QLD,5
797.61,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,7708,67,15-02-2017,FALSE,Approved,Solex,Standard,medium,large,1178.353,380.74,,411 Homewood Lane,4020,QLD,5
817.36,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,4626,23,11-03-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,,411 Homewood Lane,4020,QLD,5
1055.82,44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15,1236,12,10-02-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,,411 Homewood Lane,4020,QLD,5
451.65,66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,18020,5,26-06-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,,8 Mariners Cove Drive,2096,NSW,10
25.02,66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,14093,0,06-09-2017,FALSE,Approved,Solex,Standard,medium,medium,78.639,53.62,,8 Mariners Cove Drive,2096,NSW,10
72.60,66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,9250,0,14-03-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,,8 Mariners Cove Drive,2096,NSW,10
903.11,66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,8252,27,01-01-2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,,8 Mariners Cove Drive,2096,NSW,10
445.21,66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,7843,69,12-07-2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,,8 Mariners Cove Drive,2096,NSW,10
802.26,66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19,368,25,24-01-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,,8 Mariners Cove Drive,2096,NSW,10
133.78,35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,9786,28,14-02-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,,279 Jenna Circle,2179,NSW,12
145.94,35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,6632,41,20-10-2017,FALSE,Approved,Solex,Road,medium,medium,458.678,312.74,,279 Jenna Circle,2179,NSW,12
198.22,35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,3507,69,17-11-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,,279 Jenna Circle,2179,NSW,12
908.77,35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,1290,38,08-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1735.283,826.51,,279 Jenna Circle,2179,NSW,12
834.94,35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,913,93,26-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,,279 Jenna Circle,2179,NSW,12
1806.79,35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12,477,73,12-02-2017,,Approved,Solex,Standard,medium,medium,2139.973,333.18,,279 Jenna Circle,2179,NSW,12
90.10,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,19266,0,11-09-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,,382 Maywood Parkway,4127,QLD,6
921.46,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,17916,14,10-03-2017,FALSE,Approved,Solex,Standard,high,large,2027.212,1105.75,,382 Maywood Parkway,4127,QLD,6
45.96,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,16439,0,01-09-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,,382 Maywood Parkway,4127,QLD,6
448.68,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,12772,35,13-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,382 Maywood Parkway,4127,QLD,6
1028.76,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,12703,54,02-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,,382 Maywood Parkway,4127,QLD,6
198.29,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,12373,0,02-08-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,,382 Maywood Parkway,4127,QLD,6
114.93,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,1844,19,06-05-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,,382 Maywood Parkway,4127,QLD,6
827.16,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,611,85,06-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,,382 Maywood Parkway,4127,QLD,6
448.68,34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6,63,35,17-12-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,,382 Maywood Parkway,4127,QLD,6
827.16,29,369,Alic,Trenear,Male,19,Actuary,Financial Services,Mass Customer,Yes,9,14776,74,09-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,,6085 Petterle Circle,3130,VIC,10
