Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure
48,1257,Prentiss,MacVicar,Male,40,Assistant Professor,Property,Affluent Customer,Yes,9
42,1258,Nefen,Ferriere,Male,89,Geological Engineer,Manufacturing,Mass Customer,No,6
47,1259,Emmi,Dymock,Female,23,Assistant Professor,Financial Services,Mass Customer,No,9
31,1260,Fremont,Spawton,Male,92,Tax Accountant,Property,Mass Customer,No,9
49,1261,Candice,Lohde,Female,61,Legal Assistant,Manufacturing,Mass Customer,No,4
53,1262,Aindrea,MacConchie,Female,90,Technical Writer,n/a,High Net Worth,Yes,19
47,1263,Elliot,Posselow,Male,41,Nurse,Manufacturing,Affluent Customer,No,8
26,1264,Michail,Heart,Male,48,,Health,Mass Customer,Yes,7
33,1265,Kipper,Monck,Male,72,Biostatistician I,Property,Mass Customer,Yes,2
42,1266,Harry,,Male,68,Human Resources Manager,Health,Mass Customer,Yes,10
41,1267,Leopold,Dainton,Male,39,Safety Technician IV,Entertainment,Affluent Customer,Yes,19
31,1268,Baudoin,McCartney,Male,20,,Financial Services,High Net Worth,Yes,2
30,1269,Ravid,Kilgallon,Male,56,Account Coordinator,Property,High Net Worth,Yes,7
37,1270,Cullen,Langshaw,Male,72,Paralegal,Financial Services,Affluent Customer,No,10
26,1271,Jo-anne,Pringer,Female,71,Accounting Assistant II,Telecommunications,Mass Customer,Yes,6
35,1272,Nettie,Bulfit,Female,2,,Manufacturing,Affluent Customer,No,17
46,1273,Hieronymus,Whinray,Male,48,General Manager,Financial Services,Affluent Customer,Yes,14
43,1274,Emmerich,Tinkler,Male,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,20
54,1275,Francisca,Whittek,Female,70,General Manager,Health,Mass Customer,Yes,8
56,1276,Farrel,Waiting,Male,24,Dental Hygienist,Health,Affluent Customer,No,4
48,1277,Elias,Gerrie,Male,26,Help Desk Technician,n/a,Mass Customer,Yes,9
22,1278,Betsy,Schruurs,Female,14,Pharmacist,Health,Affluent Customer,No,2
58,1279,Burr,Lygoe,Male,30,Staff Accountant I,Financial Services,Mass Customer,No,20
42,1280,Horacio,Peyntue,Male,71,Marketing Assistant,Manufacturing,High Net Worth,Yes,15
52,1281,Leighton,Zisneros,Male,29,Administrative Assistant III,Manufacturing,Affluent Customer,Yes,16
40,1282,Garald,Pidler,Male,99,Programmer Analyst III,Entertainment,Affluent Customer,Yes,14
26,1283,Tory,Minnette,Female,43,Clinical Specialist,Health,Mass Customer,No,1
44,1284,Alexis,Aronov,Male,30,Junior Executive,Entertainment,Affluent Customer,No,11
47,1285,Tomkin,Fudge,Male,44,Office Assistant III,Manufacturing,Mass Customer,Yes,12
45,1286,Mina,Clawley,Female,83,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16
60,1287,Nicko,Saddleton,Male,72,Systems Administrator I,Financial Services,Mass Customer,Yes,20
41,1288,Abra,Cuardall,Female,51,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18
47,1289,Shelley,Stroyan,Male,35,,n/a,Mass Customer,Yes,8
53,1290,Vassily,Ramalho,Male,49,VP Marketing,Financial Services,High Net Worth,Yes,6
40,1291,Warner,Zuker,Male,0,Quality Engineer,Health,Mass Customer,No,12
59,1292,Alice,Backson,Female,56,,n/a,Affluent Customer,No,20
40,1293,Vidovic,Fretson,Male,89,Quality Engineer,IT,Mass Customer,No,8
46,1294,Cari,Worling,Female,31,,Manufacturing,Mass Customer,Yes,15
23,1295,Irving,Murton,Male,66,Nurse,Argiculture,Mass Customer,Yes,5
31,1296,Essy,Vondrak,Female,61,Paralegal,Financial Services,Affluent Customer,Yes,9
39,1297,Shay,Gimbart,Male,91,Social Worker,Health,Mass Customer,No,3
46,1298,Guglielmo,Yele,Male,35,Research Nurse,Health,Mass Customer,No,16
43,1299,Maddy,Aiskovitch,Female,72,Media Manager IV,n/a,Affluent Customer,No,12
29,1300,Sisely,Strelitzer,Female,0,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9
29,1301,Trix,,Female,17,Structural Analysis Engineer,Health,Mass Customer,No,9
22,1302,Ericka,Eggers,Female,29,Biostatistician I,Financial Services,Affluent Customer,Yes,2
48,1303,Nollie,Guilliatt,Male,64,,Argiculture,Mass Customer,No,15
43,1304,Emmy,Lumbly,Male,23,Administrative Assistant III,n/a,High Net Worth,No,11
50,1305,Averil,Gentiry,Male,97,Executive Secretary,Financial Services,High Net Worth,Yes,6
64,1306,Doyle,Oleksinski,Male,13,Occupational Therapist,Health,Affluent Customer,Yes,13
50,1307,Emlyn,Musgrave,Female,73,Dental Hygienist,Health,High Net Worth,Yes,10
44,1308,Andrey,Conre,Male,34,Analog Circuit Design manager,n/a,Affluent Customer,Yes,18
43,1309,Adlai,Fabry,Male,95,VP Marketing,n/a,Mass Customer,No,13
34,1310,Keane,Leebeter,Male,38,Geological Engineer,Manufacturing,High Net Worth,Yes,13
36,1311,Sharona,Cunah,Female,89,VP Accounting,Financial Services,Mass Customer,Yes,13
26,1312,Magda,Baugh,Female,96,Food Chemist,Health,Affluent Customer,No,8
34,1313,Hughie,Laboune,Male,59,Analyst Programmer,Property,Mass Customer,No,22
50,1314,De,Eilhart,Female,25,Clinical Specialist,Health,Mass Customer,Yes,6
47,1315,Ebba,Comport,Female,46,,IT,Mass Customer,Yes,12
30,1316,Steven,Castellaccio,Male,79,Recruiter,Retail,High Net Worth,Yes,18
47,1317,Barrett,Lindley,Male,2,General Manager,Retail,Mass Customer,Yes,5
54,1318,Barbe,Assender,Female,10,Senior Developer,Financial Services,Mass Customer,Yes,4
65,1319,Trevor,St. Paul,Male,20,,Entertainment,Mass Customer,Yes,12
37,1320,Fae,,Female,4,,Manufacturing,High Net Worth,Yes,7
26,1321,Bree,Domenge,Female,29,Editor,Argiculture,Affluent Customer,No,8
19,1322,Kathye,Christie,Female,37,Data Coordiator,Financial Services,Mass Customer,Yes,1
32,1323,Kristofor,Mockes,Male,27,Account Executive,n/a,High Net Worth,Yes,9
42,1324,Randie,Arnowitz,Female,88,Web Designer III,Manufacturing,Mass Customer,No,11
52,1325,Ty,Belliard,Male,67,Account Executive,Argiculture,High Net Worth,Yes,14
54,1326,Goddard,Tinn,Male,15,Biostatistician III,Health,Affluent Customer,Yes,5
25,1327,Sarita,Khosa,Female,57,Director of Sales,Property,Affluent Customer,No,6
39,1328,Stavro,Gargett,Male,19,Budget/Accounting Analyst IV,IT,Mass Customer,Yes,6
31,1329,Wendy,Randlesome,Female,65,Database Administrator IV,n/a,Mass Customer,No,11
35,1330,Gery,Headrick,Male,20,Technical Writer,n/a,Affluent Customer,No,19
33,1331,Edward,Hawkwood,Male,12,Tax Accountant,Telecommunications,High Net Worth,No,17
42,1332,Garek,De la Barre,Male,87,Technical Writer,n/a,Mass Customer,Yes,12
47,1333,Phillipp,McMonnies,Male,4,Compensation Analyst,Financial Services,High Net Worth,No,9
22,1334,Cicily,Jenks,Female,72,Senior Financial Analyst,Financial Services,Mass Customer,No,4
23,1335,Sibylla,Marlon,Female,57,,Entertainment,Mass Customer,Yes,3
31,1336,Moise,Inde,Male,83,Physical Therapy Assistant,n/a,Mass Customer,Yes,15
32,1337,Damara,Wheatland,Female,15,Structural Engineer,Health,Mass Customer,No,10
40,1338,Giuseppe,Tezure,Male,53,Product Engineer,n/a,High Net Worth,No,14
42,1339,Mariam,Guiel,Female,82,Editor,IT,High Net Worth,No,14
43,1340,Crawford,Dreini,Male,16,Statistician I,n/a,High Net Worth,No,18
34,1341,Parry,Rigolle,Male,65,Computer Systems Analyst I,Financial Services,Affluent Customer,No,15
58,1342,Barnett,Morville,Male,14,,Retail,Affluent Customer,Yes,11
41,1343,Creight,Deery,Male,67,Dental Hygienist,Health,High Net Worth,No,5
25,1344,Renelle,Tutin,Female,20,Tax Accountant,Manufacturing,Mass Customer,No,4
60,1345,Jeth,Marien,Male,94,Senior Sales Associate,Manufacturing,Mass Customer,No,12
50,1346,Woody,Dowthwaite,Male,9,Administrative Assistant IV,Telecommunications,Mass Customer,No,19
43,1347,Leisha,Signoret,Female,14,Help Desk Operator,Manufacturing,Mass Customer,Yes,14
36,1348,Lowe,Hinckes,Male,88,VP Sales,n/a,High Net Worth,No,13
23,1349,Curran,Gush,Male,83,Electrical Engineer,Manufacturing,Affluent Customer,No,1
63,1350,Bing,Vicar,Male,10,Staff Scientist,Retail,Mass Customer,Yes,8
66,1352,Jerald,Lesly,Male,53,Electrical Engineer,Manufacturing,High Net Worth,No,18
40,1353,Phebe,Dockwra,Female,1,Clinical Specialist,Health,Mass Customer,Yes,11
20,1354,Karee,Hyman,Female,0,Analyst Programmer,Financial Services,Affluent Customer,No,2
19,1355,Isador,Hallitt,Male,37,VP Quality Control,Property,Mass Customer,No,1
39,1356,Ofella,Walbrook,Female,12,Account Representative I,n/a,High Net Worth,No,13
27,1357,Waylin,Eassom,Male,69,Research Nurse,Health,High Net Worth,No,6
26,1358,Gerome,Whittock,Male,8,Dental Hygienist,Health,High Net Worth,No,6
27,1359,Estrella,Carwithen,Female,54,Help Desk Technician,Retail,Mass Customer,No,6
50,1360,Maurice,Blas,Male,41,Design Engineer,Manufacturing,Mass Customer,Yes,15
56,1361,Gradeigh,Saltmarshe,Male,56,Professor,Manufacturing,Affluent Customer,No,19
47,1362,Giuditta,Dearlove,Female,20,Account Executive,Manufacturing,Affluent Customer,Yes,15
59,1363,Boniface,Kivelhan,Male,7,Associate Professor,Financial Services,Mass Customer,No,18
42,1364,Selby,Cabbell,Male,99,Junior Executive,Manufacturing,Mass Customer,No,21
28,1365,Shurlocke,Pirie,Male,97,Research Associate,Health,Mass Customer,No,3
46,1366,Zacharia,Rigler,Male,10,Computer Systems Analyst IV,Retail,Affluent Customer,No,22
47,1367,Fredrika,Danielkiewicz,Female,63,Internal Auditor,Retail,Mass Customer,No,18
47,1368,Aarika,Magog,Female,54,,Property,Mass Customer,No,4
26,1369,Ilka,Allabush,Female,51,Civil Engineer,Manufacturing,Mass Customer,Yes,6
34,1370,Chastity,Martinat,Female,44,Computer Systems Analyst IV,Property,Mass Customer,No,18
61,1371,Aretha,Joscelyn,Female,39,Design Engineer,Retail,Mass Customer,Yes,13
40,1372,Rockie,Wheldon,Male,44,Computer Systems Analyst III,Manufacturing,Affluent Customer,No,17
62,1373,Shaylynn,Epsley,Female,3,Director of Sales,Financial Services,Mass Customer,Yes,12
44,1374,Cleveland,Spilling,Male,76,,Manufacturing,Mass Customer,No,8
42,1375,Archie,Van den Hof,Male,36,Analog Circuit Design manager,Financial Services,Affluent Customer,No,18
54,1376,Pail,,Male,89,Environmental Tech,Health,Mass Customer,Yes,18
31,1377,Giacomo,Roseburgh,Male,86,Mechanical Systems Engineer,Retail,Mass Customer,Yes,2
42,1378,Ellie,Prester,Female,36,,Property,Affluent Customer,Yes,7
31,1379,Lou,Drews,Female,63,Legal Assistant,Financial Services,Mass Customer,Yes,7
22,1380,Lavina,Clavey,Female,99,Financial Analyst,Financial Services,Mass Customer,No,3
35,1381,Ellary,Ramsey,Male,79,Engineer IV,Manufacturing,Affluent Customer,Yes,15
31,1382,Lucio,Reame,Male,27,Data Coordiator,Manufacturing,High Net Worth,Yes,20
63,1383,Coriss,Casarino,Female,81,Software Consultant,IT,Affluent Customer,No,8
22,1384,Marcile,Carren,Female,48,Quality Control Specialist,Manufacturing,Mass Customer,No,2
63,1385,Melesa,Priddy,Female,39,Cost Accountant,Financial Services,Mass Customer,No,16
53,1386,Mufinella,Kalvin,Female,71,Help Desk Technician,Retail,Mass Customer,Yes,12
43,1387,Natalee,Comport,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,4
48,1388,Carny,Shilstone,Male,86,Internal Auditor,Financial Services,Mass Customer,No,7
58,1389,Reina,Drever,Female,27,,Health,Affluent Customer,No,15
20,1390,Christyna,Feldberg,Female,74,Accounting Assistant I,Retail,High Net Worth,Yes,1
44,1391,Winni,Cana,Female,62,Marketing Assistant,Retail,High Net Worth,No,12
20,1392,Marris,Waison,Female,28,Human Resources Manager,Financial Services,Mass Customer,No,1
44,1393,Adria,MacRorie,Female,96,,Manufacturing,Mass Customer,No,20
42,1394,Freemon,Perago,Male,50,,Health,Mass Customer,Yes,8
63,1395,Jandy,Pennazzi,Female,83,VP Product Management,n/a,High Net Worth,Yes,16
33,1396,Sinclair,Melonby,Male,20,Cost Accountant,Financial Services,Mass Customer,No,18
41,1397,Dimitri,Durie,Male,29,Legal Assistant,Manufacturing,Mass Customer,Yes,14
54,1398,Anderea,Pulteneye,Female,11,Project Manager,Manufacturing,Mass Customer,No,17
53,1399,Kaye,Clulow,Female,84,Staff Scientist,Manufacturing,Mass Customer,No,15
38,1400,Rikki,Eytel,Female,51,Senior Developer,Manufacturing,Affluent Customer,Yes,7
42,1401,Ashien,Winspare,Female,68,,Financial Services,High Net Worth,No,10
19,1402,Hillier,Andraud,Male,58,Assistant Professor,Telecommunications,Mass Customer,No,1
40,1403,Germana,McFadin,Female,18,Geologist II,Retail,Mass Customer,No,16
63,1404,Emmott,Mercik,Male,78,Chemical Engineer,Manufacturing,Mass Customer,Yes,14
62,1405,Kylie,Spriggin,Female,52,VP Product Management,Manufacturing,High Net Worth,Yes,11
50,1406,Georges,Tilne,Male,3,Cost Accountant,Financial Services,High Net Worth,Yes,17
40,1407,Tamarah,Sobtka,Female,43,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9
23,1408,Kendricks,Plastow,Male,14,Dental Hygienist,Health,High Net Worth,No,4
24,1409,Tiffi,Hartless,Female,69,Help Desk Technician,n/a,Mass Customer,No,4
23,1410,Althea,Macvey,Female,10,Marketing Manager,Retail,High Net Worth,Yes,6
26,1411,Katrina,Coltart,Female,24,Registered Nurse,Health,Mass Customer,Yes,5
29,1412,Antonetta,Dumbrall,Female,20,Tax Accountant,n/a,Mass Customer,Yes,4
22,1413,Vi,Lauga,Female,47,Administrative Assistant II,Financial Services,Mass Customer,No,3
40,1414,Allison,Clowton,Female,57,Help Desk Technician,Retail,Mass Customer,Yes,10
22,1415,Merilyn,Dikle,Female,68,Executive Secretary,Property,High Net Worth,Yes,3
53,1416,Fraze,Face,Male,90,Assistant Manager,n/a,High Net Worth,Yes,5
61,1417,Micki,Russel,Female,12,,Manufacturing,High Net Worth,Yes,20
44,1418,Valaria,Hugh,Female,80,Senior Sales Associate,IT,Affluent Customer,Yes,21
53,1419,Roddy,Ollerton,Male,5,Physical Therapy Assistant,Financial Services,Mass Customer,Yes,4
61,1420,Minni,Hanner,Female,14,Dental Hygienist,Health,Mass Customer,No,11
64,1421,Mallorie,Gouth,Female,74,Senior Editor,Property,Mass Customer,No,20
48,1422,Georgy,Rickwood,Male,31,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,16
61,1423,Tiphanie,Klossek,Female,51,Project Manager,Manufacturing,Mass Customer,No,19
46,1424,Allin,Arbuckel,Male,56,Occupational Therapist,Health,High Net Worth,Yes,14
34,1425,Chrisy,Sivess,Male,20,General Manager,Retail,High Net Worth,Yes,11
64,1426,Allyn,Carswell,Female,72,Financial Advisor,Financial Services,Mass Customer,No,17
27,1427,Jodie,Juett,Male,14,Environmental Specialist,Financial Services,High Net Worth,No,8
22,1428,Morissa,Ozintsev,Female,93,Sales Representative,Retail,High Net Worth,No,1
40,1429,Dante,Jikylls,Male,94,Legal Assistant,Health,Mass Customer,Yes,12
21,1430,Kalli,Pigeram,Female,86,Biostatistician I,Manufacturing,Mass Customer,Yes,3
45,1431,Derek,Malafe,Male,29,Sales Associate,Financial Services,Affluent Customer,Yes,17
22,1432,Hiram,Kittiman,Male,70,Tax Accountant,Argiculture,High Net Worth,Yes,2
62,1433,Marya,Szwandt,Female,15,Account Coordinator,IT,Mass Customer,No,20
47,1434,Craig,Guswell,Male,42,Statistician I,Property,High Net Worth,No,9
52,1435,Derek,Podmore,Male,96,Software Engineer II,Telecommunications,Affluent Customer,Yes,19
21,1436,Tonnie,Andryunin,Male,40,General Manager,n/a,Affluent Customer,No,3
46,1437,Gearalt,Challis,Male,35,Electrical Engineer,Manufacturing,Affluent Customer,No,20
45,1438,Winifred,MacRonald,Female,27,Social Worker,Health,Mass Customer,Yes,14
55,1439,Leupold,Detoc,Male,97,GIS Technical Architect,Retail,Mass Customer,No,19
55,1440,Consuela,O'Logan,Female,19,Human Resources Manager,Financial Services,High Net Worth,Yes,12
43,1441,Renae,Burns,Female,23,,Manufacturing,Affluent Customer,No,5
57,1442,Mylo,Norrie,Male,1,,Manufacturing,Affluent Customer,No,17
34,1443,Angela,Mowles,Female,47,,Financial Services,Affluent Customer,Yes,22
45,1444,Claudian,Ruos,Male,97,Payment Adjustment Coordinator,Health,Mass Customer,No,8
47,1445,Bettine,Yoselevitch,Female,57,Web Designer II,IT,Affluent Customer,No,18
33,1446,Gabriello,Nell,Male,51,Engineer I,Manufacturing,Mass Customer,No,17
24,1447,Renaldo,Maudsley,Male,29,Civil Engineer,Manufacturing,Mass Customer,No,4
32,1448,Hinze,Bullent,Male,40,VP Product Management,Property,Mass Customer,No,20
53,1449,Ashly,Abramamovh,Female,38,Staff Accountant IV,n/a,High Net Worth,No,4
56,1450,Floris,Dunkerley,Female,23,Statistician I,Manufacturing,Affluent Customer,No,6
43,1451,Courtney,Meas,Female,32,Junior Executive,Argiculture,Mass Customer,Yes,16
65,1452,Zachery,Hamber,Male,99,Safety Technician III,Retail,Mass Customer,No,20
43,1453,Ahmed,,Male,54,Computer Systems Analyst I,Health,High Net Worth,No,13
41,1454,Caesar,Wattam,Male,4,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3
28,1455,Cleo,,Female,2,Software Engineer I,Property,Affluent Customer,No,8
56,1456,Berkie,Croall,Male,97,Health Coach II,Property,Mass Customer,Yes,6
42,1457,Leonore,Slixby,Female,99,Speech Pathologist,n/a,Affluent Customer,Yes,12
64,1458,Ashley,Behneke,Male,40,Account Representative IV,Telecommunications,Affluent Customer,No,11
22,1459,Haydon,Berkery,Male,89,Senior Sales Associate,Manufacturing,Mass Customer,No,4
47,1460,Morley,Shutt,Male,92,Information Systems Manager,Financial Services,High Net Worth,Yes,13
63,1461,Earl,Skeels,Male,71,,Retail,Mass Customer,Yes,9
25,1462,Omero,Hauxley,Male,16,VP Accounting,Financial Services,Mass Customer,Yes,1
55,1463,Willie,Landsberg,Male,53,Chief Design Engineer,Property,High Net Worth,Yes,18
36,1464,Mac,Leguay,Male,20,Office Assistant II,n/a,Affluent Customer,Yes,10
49,1465,Wilona,Osgood,Female,53,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5
22,1466,Cyndia,Gull,Female,62,Cost Accountant,Financial Services,High Net Worth,Yes,2
45,1467,Alysia,Cantrill,Female,1,,Manufacturing,Mass Customer,Yes,6
42,1468,Adaline,Hayles,Female,37,Financial Advisor,Financial Services,Mass Customer,No,22
63,1469,Shermy,,Male,77,Financial Advisor,Financial Services,Affluent Customer,Yes,14
25,1470,Albie,Pach,Male,62,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8
42,1471,Berri,Farr,Female,88,,Financial Services,Mass Customer,No,15
56,1472,Demeter,Robbeke,Female,3,Environmental Specialist,Financial Services,Mass Customer,No,17
60,1473,Darrick,Feake,Male,49,VP Product Management,n/a,Mass Customer,Yes,20
34,1474,Farley,Rosen,Male,54,Structural Analysis Engineer,Health,Mass Customer,Yes,21
35,1475,Aristotle,Jess,Male,41,Recruiting Manager,Retail,Affluent Customer,Yes,7
34,1476,Vaughn,Browse,Male,25,Structural Analysis Engineer,n/a,Affluent Customer,Yes,20
28,1478,Fulton,Blayney,Male,40,VP Quality Control,Financial Services,High Net Worth,No,9
43,1479,Avrom,Clougher,Male,25,Help Desk Technician,Argiculture,Mass Customer,No,21
25,1480,Bird,Diess,Female,83,Legal Assistant,n/a,High Net Worth,Yes,5
44,1481,Ellissa,Stanney,Female,93,Senior Financial Analyst,Financial Services,Affluent Customer,No,14
41,1482,Georas,Niesel,Male,29,Electrical Engineer,Manufacturing,Mass Customer,No,12
49,1483,Beth,Daile,Female,55,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14
34,1484,Willette,Boodell,Female,26,Administrative Assistant IV,n/a,Mass Customer,No,18
51,1485,Meredeth,Luck,Male,50,Food Chemist,Health,Mass Customer,Yes,6
42,1486,Dag,Landell,Male,14,Geological Engineer,Manufacturing,Mass Customer,No,10
41,1487,Kaela,Soppett,Female,58,Web Designer IV,n/a,Affluent Customer,Yes,5
34,1488,Donnamarie,Andrieu,Female,82,Assistant Manager,n/a,Mass Customer,Yes,17
27,1489,Mead,Wollard,Male,17,Teacher,Health,Mass Customer,No,4
50,1490,Lusa,Hargerie,Female,36,Cost Accountant,Financial Services,Mass Customer,Yes,6
23,1491,Agneta,Swiggs,Female,96,Senior Sales Associate,Health,Mass Customer,Yes,4
40,1492,Cordey,Tomik,Female,51,Media Manager I,n/a,Mass Customer,No,7
33,1493,Lisabeth,Fundell,Female,51,Engineer II,Argiculture,High Net Worth,No,22
34,1494,Levon,Parlor,Male,46,Geologist I,n/a,Mass Customer,Yes,7
31,1495,Charmion,Dobsons,Female,4,Physical Therapy Assistant,Health,High Net Worth,Yes,8
