Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
309.81,47,928,Porty,Clemmitt,Male,61,Associate Professor,n/a,High Net Worth,Yes,18,6097,86,18-03-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
198.22,52,1184,Auberta,Teodori,Female,89,Social Worker,Health,Mass Customer,No,13,6098,69,11-05-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
827.16,56,2155,Fayth,Millions,Female,24,Data Coordiator,n/a,Mass Customer,No,14,6099,74,27-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
64.930000000,24,1191,Merrielle,Vegas,Female,20,Director of Sales,n/a,Mass Customer,Yes,1,6100,66,17-11-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
641.64,24,3325,Sylas,,Male,80,Database Administrator IV,Manufacturing,High Net Worth,No,1,6101,96,04-09-2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
15.08,47,543,Mikey,Rizzetti,Male,9,Account Coordinator,Retail,Affluent Customer,Yes,17,6102,22,14-07-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
143.82,49,489,Tresa,Reeks,Female,18,Senior Editor,Retail,Mass Customer,Yes,4,6103,18,28-08-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
709.34,42,1886,Eugenie,Belcham,Female,35,Nurse,IT,Affluent Customer,No,18,6104,25,18-08-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
110.56,43,1274,Emmerich,Tinkler,Male,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,20,6105,86,30-11-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
72.6,37,2464,Cleve,Jindrak,Male,78,Speech Pathologist,Retail,Mass Customer,No,6,6106,90,08-10-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
1103.43,49,2627,Hildegaard,Gennrich,Female,7,Budget/Accounting Analyst II,Retail,Mass Customer,Yes,12,6107,10,03-10-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
437.46,60,3119,Earle,Frisby,Male,13,,n/a,High Net Worth,No,19,6108,90,25-12-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
737.57,41,1288,Abra,Cuardall,Female,51,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18,6109,79,03-03-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
641.64,42,884,Pepito,Lamming,Male,11,Web Designer IV,Property,Mass Customer,No,17,6110,94,29-12-2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
1544.61,57,588,Gunther,Jackman,Male,15,Assistant Media Planner,Entertainment,Mass Customer,No,11,6111,37,12-04-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
812.44,58,2910,Drucill,Petrus,Female,15,Registered Nurse,Health,Mass Customer,Yes,12,6112,48,14-11-2017,,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
1702.55,29,1695,Blanch,Leyshon,Female,11,Environmental Specialist,n/a,High Net Worth,Yes,4,6113,38,23-11-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
189.28,24,652,Edee,Stoker,Female,62,Staff Scientist,Financial Services,High Net Worth,Yes,1,6114,99,04-08-2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
709.34,44,2661,Dorrie,Meaden,Female,59,VP Marketing,Financial Services,High Net Worth,Yes,12,6115,82,12-10-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
445.21,38,2914,Jessamine,Brazear,Female,76,Health Coach IV,Health,Affluent Customer,Yes,11,6116,77,19-11-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
64.930000000,57,2331,Marybelle,Antal,Female,48,Database Administrator III,Financial Services,Mass Customer,Yes,10,6117,66,06-10-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
509.97,56,3479,Pierette,O' Ronan,Female,39,,IT,Mass Customer,No,13,6118,11,19-03-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
4.8,34,2084,Britni,Menguy,Female,6,,IT,Mass Customer,Yes,17,6119,19,21-01-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
737.17,36,445,Timothy,Wenham,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5,6120,71,03-03-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
1660.88,34,2889,Ximenes,Patmore,Male,55,Assistant Professor,n/a,Mass Customer,Yes,8,6121,44,08-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
309.81,47,2799,Ilysa,Palle,Female,80,VP Product Management,n/a,Mass Customer,Yes,18,6122,34,11-02-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
189.28,60,67,Vernon,,Male,67,Web Developer II,Retail,Mass Customer,No,18,6123,47,03-05-2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
75.75,23,1549,Vikki,Tett,Female,87,,Financial Services,Affluent Customer,Yes,4,6124,23,16-03-2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
693.76,26,3352,Fredek,Lobley,Male,14,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,1,6125,53,20-11-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
509.97,63,2347,L;urette,Annott,Female,79,Programmer Analyst I,n/a,High Net Worth,No,11,6126,53,29-03-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
693.76,62,3080,Christoforo,Santus,Male,87,Graphic Designer,Financial Services,High Net Worth,No,10,6127,98,26-12-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
75.75,46,2222,Caroline,Grabban,Female,20,Professor,Financial Services,Mass Customer,No,14,6128,23,17-08-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
445.21,24,2334,Zebulen,Hefford,Male,30,Food Chemist,Health,Affluent Customer,No,5,6129,77,22-10-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
110.56,46,579,Cathlene,Bellas,Female,89,Software Engineer II,Health,Mass Customer,No,12,6130,86,11-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
91.15,41,2574,Humfrey,Boyse,Male,73,,Manufacturing,Mass Customer,No,4,6131,6,16-05-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1279.4,43,561,Karin,Burkill,Female,99,Tax Accountant,n/a,Mass Customer,No,12,6132,54,21-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
872.89,41,1725,Corena,Postlewhite,Female,80,Junior Executive,Manufacturing,High Net Worth,Yes,16,6133,80,30-10-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
41.13,47,2552,Allard,Skipton,Male,1,,Manufacturing,Affluent Customer,Yes,17,6134,95,29-08-2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
152.55,41,2586,Heywood,Sollett,Male,10,Tax Accountant,Financial Services,Mass Customer,Yes,13,6135,14,11-12-2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
1544.61,27,3375,Thorsten,Gregon,Male,37,Accounting Assistant I,Financial Services,High Net Worth,Yes,6,6136,46,25-08-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
1279.4,43,832,Shaun,Murphey,Male,30,Research Assistant IV,Retail,Mass Customer,No,14,6137,54,05-09-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
,42,3145,Gar,Barnewille,Male,17,Paralegal,Financial Services,High Net Worth,Yes,7,6138,0,17-01-2017,False,Approved,,,,,1281.6,
155.65,59,292,Gelya,Gerant,Female,42,VP Product Management,n/a,Affluent Customer,Yes,9,6139,92,02-11-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
299.27,54,388,Carlye,Bartle,Female,53,,Financial Services,Mass Customer,Yes,11,6140,30,17-02-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
144.26,44,3218,Conny,Starbeck,Female,38,Information Systems Manager,Argiculture,Mass Customer,Yes,22,6141,33,06-04-2017,False,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18
812.44,25,3313,Kori,Antoshin,Female,10,,Property,High Net Worth,Yes,5,6142,74,22-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
327.98,52,835,Zachary,Matyukon,Male,85,Electrical Engineer,Manufacturing,Mass Customer,Yes,9,6143,59,22-10-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
1010.02,35,1158,Butch,Geertje,Male,85,Senior Quality Engineer,n/a,Mass Customer,Yes,19,6144,75,28-12-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
448.68,34,611,Otto,Huriche,Male,58,Help Desk Technician,Manufacturing,Mass Customer,Yes,16,6145,1,16-07-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
110.56,45,1039,Nona,Diamant,Female,24,,n/a,High Net Worth,Yes,15,6146,0,08-11-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
309.81,42,3029,Timmie,Gori,Male,85,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,6147,34,17-02-2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
199.1,26,207,Adena,Whyman,Female,9,,n/a,Mass Customer,No,7,6148,42,26-03-2017,,Approved,OHM Cycles,Road,medium,small,1810,1610.9
139.23,38,511,Theo,Tolmie,Female,92,Dental Hygienist,Health,High Net Worth,No,10,6149,95,23-05-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
445.21,55,2605,Had,Gilling,Male,50,Marketing Manager,Health,High Net Worth,Yes,18,6150,69,31-08-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
1295.43,30,823,Stesha,Morecombe,Female,91,Internal Auditor,Manufacturing,Affluent Customer,No,9,6151,55,24-05-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
1230.3,28,2928,Cedric,Layzell,Male,92,Office Assistant I,n/a,Mass Customer,No,5,6152,26,03-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
827.16,67,1177,Bobbette,Pozzi,Female,47,Food Chemist,Health,Affluent Customer,Yes,6,6153,74,04-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
1660.88,51,167,Nathalie,Tideswell,Female,95,,Health,High Net Worth,Yes,17,6154,77,24-06-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
903.11,44,1042,Isacco,Woodwind,Male,0,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,11,6155,27,20-02-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
456.45,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,6156,99,20-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
812.44,44,3174,Odele,Blackmore,Female,67,Research Associate,Financial Services,Affluent Customer,No,9,6157,48,27-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
129.01,42,392,Brandyn,Morrid,Male,38,Safety Technician I,Property,Mass Customer,No,13,6158,96,22-02-2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
1279.4,55,1124,Eben,Threader,Male,36,Health Coach III,Health,Affluent Customer,Yes,9,6159,54,24-01-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
583.27,50,2711,Steven,Keetley,Male,52,Biostatistician II,Health,Affluent Customer,No,6,6160,40,20-09-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
1295.43,25,2653,Aylmer,Glenwright,Male,80,Food Chemist,Health,Affluent Customer,No,1,6161,55,23-10-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
72.6,25,2117,Llywellyn,Christall,Male,76,Computer Systems Analyst I,Health,Affluent Customer,No,3,6162,90,09-06-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
802.26,35,2397,Cassius,Birchenough,Male,33,Analyst Programmer,Retail,Affluent Customer,Yes,4,6163,51,10-04-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
91.15,44,1577,Diannne,Teager,Female,87,Automation Specialist I,Manufacturing,High Net Worth,No,10,6164,0,30-08-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
189.28,31,1329,Wendy,Randlesome,Female,65,Database Administrator IV,n/a,Mass Customer,No,11,6165,47,19-06-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
583.27,34,2882,Claudia,Doog,Female,62,Chief Design Engineer,Manufacturing,Mass Customer,No,9,6166,40,12-01-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
152.55,40,1407,Tamarah,Sobtka,Female,43,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes,9,6167,14,07-01-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
,44,1591,Fonz,Jankin,Male,4,Operator,Manufacturing,Mass Customer,Yes,14,6168,0,15-11-2017,True,Approved,,,,,1220.66,
299.27,50,2940,Wilek,Adolf,Male,83,Business Systems Development Analyst,n/a,Affluent Customer,Yes,14,6169,30,27-02-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
4.8,42,1239,Carroll,Cobbin,Male,9,,n/a,Mass Customer,Yes,17,6170,19,22-11-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
547.28,56,1832,Elicia,Normanvill,Female,53,Programmer Analyst III,Manufacturing,Mass Customer,Yes,12,6171,85,22-05-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
143.82,55,1520,Dillie,Wilstead,Male,95,,Retail,Mass Customer,No,19,6172,18,28-04-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
903.11,66,984,Luciano,Weddup,Male,89,Programmer I,Manufacturing,Affluent Customer,No,16,6173,35,18-03-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
1028.76,63,1858,Gabriella,,Female,30,Senior Sales Associate,Manufacturing,High Net Worth,Yes,11,6174,54,16-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
129.01,20,3363,Orson,Tythacott,Male,25,Electrical Engineer,Manufacturing,High Net Worth,Yes,3,6175,76,07-01-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
1069.55,55,1168,Iosep,Shaddick,Male,44,Pharmacist,Health,Affluent Customer,No,18,6176,12,28-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
43.97,34,959,Katharina,Jennins,Female,3,Staff Scientist,n/a,Affluent Customer,Yes,21,6177,50,26-01-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
827.16,33,2837,Caitrin,MacTavish,Female,81,,Retail,Mass Customer,No,10,6178,74,02-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
834.94,57,1672,Sharla,Creebo,Female,21,Design Engineer,IT,Affluent Customer,Yes,9,6179,93,11-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
72.6,21,3063,Andrea,Wildber,Male,74,VP Sales,Financial Services,Affluent Customer,No,2,6180,90,17-09-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
198.22,31,177,Ondrea,Pablos,Female,25,Professor,Financial Services,High Net Worth,No,4,6181,84,07-02-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
812.44,29,1687,Chance,Maben,Male,16,,Manufacturing,Affluent Customer,Yes,8,6182,48,06-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
1055.82,41,2980,Di,Plaid,Female,27,Chemical Engineer,Manufacturing,Mass Customer,No,4,6183,78,08-11-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
471.6,49,1483,Beth,Daile,Female,55,Senior Quality Engineer,Telecommunications,Mass Customer,Yes,14,6184,87,01-12-2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
574.62,43,2894,Gilburt,,Male,91,Geologist III,Financial Services,Mass Customer,Yes,22,6185,13,02-02-2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
198.22,19,212,Nanice,Ellse,Female,21,Desktop Support Technician,IT,Affluent Customer,No,1,6186,69,26-06-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
356.5,66,2772,Reynolds,Vreede,Male,15,Quality Engineer,Property,Affluent Customer,Yes,13,6187,45,05-12-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
64.51,43,133,Eldridge,Fiddeman,Male,12,VP Accounting,Financial Services,Mass Customer,Yes,16,6188,81,30-03-2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
448.68,28,249,D'arcy,Slay,Male,65,Quality Control Specialist,IT,High Net Worth,No,9,6189,35,21-06-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
17.87,56,2919,Rustin,,Male,47,Safety Technician I,Financial Services,High Net Worth,Yes,8,6190,0,07-08-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
43.97,60,1785,Marty,Whatford,Male,23,Clinical Specialist,Health,Mass Customer,No,19,6191,50,12-06-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
209.84,62,154,Faydra,Dulieu,Female,90,Junior Executive,n/a,Mass Customer,No,11,6192,15,07-12-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
198.29,48,3408,Becka,Bysaker,Female,10,Tax Accountant,Manufacturing,Mass Customer,No,18,6193,70,05-05-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
152.55,26,664,Mathe,Scatcher,Male,38,Research Nurse,Health,High Net Worth,No,4,6194,100,19-07-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
217.51,62,1506,Andonis,Cochrane,Male,21,,Property,Mass Customer,No,17,6195,60,21-03-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
547.28,61,2890,Nevile,Ecclesall,Male,64,Speech Pathologist,n/a,Affluent Customer,Yes,20,6196,85,18-07-2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
143.82,46,1581,Melessa,Delyth,Female,26,Recruiter,Argiculture,Mass Customer,No,13,6197,18,22-10-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
450.77,51,1700,Rana,Streets,Female,28,Electrical Engineer,Manufacturing,High Net Worth,Yes,14,6198,58,10-06-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
41.13,42,2353,Lyn,Luquet,Male,93,Health Coach IV,Health,Affluent Customer,Yes,12,6199,95,19-01-2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
198.22,24,3477,Jaquelin,Leek,Female,90,Senior Developer,Financial Services,Affluent Customer,Yes,7,6200,69,25-10-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
198.29,30,386,Ethelyn,Pincott,Female,63,Senior Quality Engineer,Argiculture,Mass Customer,No,5,6201,70,17-08-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
903.11,18,66,Anselm,Gawne,Male,46,Account Executive,Argiculture,High Net Worth,No,1,6202,27,17-02-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
144.26,48,1422,Georgy,Rickwood,Male,31,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,16,6203,33,11-02-2017,True,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18
834.94,23,253,Amalee,Choak,Female,82,Food Chemist,Health,Mass Customer,Yes,1,6204,93,28-06-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
155.65,62,312,Garek,Prattin,Male,44,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6,6205,92,16-12-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
75.48,39,2717,Frederic,McGown,Male,31,Registered Nurse,Health,Mass Customer,No,13,6206,84,13-06-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
155.65,46,2015,Charyl,Sibson,Female,6,Health Coach IV,Health,Affluent Customer,No,7,6207,92,30-09-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
456.45,45,2958,Regan,Botly,Male,10,Health Coach II,Manufacturing,Affluent Customer,Yes,14,6208,99,19-04-2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
72.6,34,1494,Levon,Parlor,Male,46,Geologist I,n/a,Mass Customer,Yes,7,6209,90,12-12-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
91.15,20,1390,Christyna,Feldberg,Female,74,Accounting Assistant I,Retail,High Net Worth,Yes,1,6210,0,03-12-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
75.14,52,3170,Bethanne,Kytter,Female,67,Nurse Practicioner,Entertainment,Mass Customer,No,11,6211,9,07-10-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
641.64,51,1884,Aurore,Buckmaster,Female,19,,Manufacturing,Mass Customer,Yes,17,6212,94,05-08-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
189.28,26,3320,Anabella,Mealham,Female,16,Nuclear Power Engineer,Manufacturing,High Net Worth,No,6,6213,99,07-08-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
445.21,32,2318,Willa,Malyan,Female,30,Automation Specialist I,Manufacturing,Mass Customer,Yes,6,6214,77,21-10-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
